Id,SalePrice,predicted_dollars,predicted_log,residual_dollars,abs_error_dollars,residual_log,Neighborhood,OverallQual,recently_remodeled
26,256299.99999999997,232545.1627242478,12.352048467455942,-23754.837275752157,23754.837275752157,-0.10205934656632998,NridgHt,8,False
27,134800.0000000001,134370.10981381475,11.806145122779874,-429.89018618533737,429.89018618533737,-0.005409773050580213,NAmes,5,True
28,305999.9999999998,306696.69086398924,12.632275025852062,696.69086398941,696.69086398941,0.0009313769490280066,NridgHt,8,True
29,207500.0000000001,181033.43993804042,12.103104501726335,-26466.560061959666,26466.560061959666,-0.13978693619205096,NAmes,5,True
30,68499.99999999999,60304.95874411503,11.00370732307541,-8195.041255884957,8195.041255884957,-0.13089629960849436,BrkSide,4,True
31,40000.0,90593.00482964143,11.410806469077416,50593.00482964143,50593.00482964143,0.8141467362938375,IDOTRR,4,True
32,149349.99999999994,138295.17967473026,11.834241604018493,-11054.820325269684,11054.820325269684,-0.07981291528463252,Sawyer,5,True
33,179900.00000000006,187541.82833554017,12.138202877971763,7641.828335540107,7641.828335540107,0.03804089940489597,CollgCr,8,False
34,165499.99999999988,175317.00745269118,12.07204982195553,9817.007452691294,9817.007452691294,0.05531730587845729,NAmes,5,False
35,277500.0000000001,286268.71582468407,12.561563859782147,8768.715824683954,8768.715824683954,0.02798404401641008,NridgHt,9,False
36,309000.00000000006,293538.5026323636,12.587380608306631,-15461.497367636475,15461.497367636475,-0.05371918381396945,NridgHt,8,True
37,145000.00000000012,147281.156052209,11.898727871788774,2281.156052208884,2281.156052208884,0.014231953858118374,CollgCr,5,True
38,152999.9999999999,150495.05497576922,11.917890818925727,-2504.945024230692,2504.945024230692,-0.02030891737519802,NAmes,5,True
39,109000.0,138204.74423198702,11.833331027115756,29204.744231987017,29204.744231987017,0.2342186916346325,NAmes,5,True
40,82000.0,90777.14572733262,11.412790078783766,8777.145727332623,8777.145727332623,0.09830335748978491,Edwards,4,False
41,159999.99999999997,153127.39355196353,11.934584032710694,-6872.606448036444,6872.606448036444,-0.04835131148573879,NAmes,6,False
42,170000.00000000012,165504.8157187494,12.013303298097874,-4495.184281250724,4495.184281250724,-0.03025630027016568,Timber,5,False
43,144000.0,145842.53848297877,11.886765632774031,1842.5384829787654,1842.5384829787654,0.009190109795561341,SawyerW,5,False
44,130249.9999999999,130137.9581100045,11.772683419305535,-112.04188999539474,112.04188999539474,-0.004535217823791626,CollgCr,5,True
45,140999.99999999994,139989.2131573089,11.846270870889418,-1010.7868426910427,1010.7868426910427,-0.010251390644318903,NAmes,5,False
46,319899.99999999994,282254.2209669277,12.54715940517954,-37645.779033072235,37645.779033072235,-0.12860744673005087,NridgHt,9,False
47,239685.99999999997,299835.53496840014,12.608156651117625,60149.53496840017,60149.53496840017,0.22106746662563204,Mitchel,7,False
48,249700.00000000017,247053.88205021666,12.414075478026268,-2646.117949783511,2646.117949783511,-0.013944003039345176,Somerst,8,False
49,112999.99999999993,105582.90617079666,11.561475832829819,-7417.093829203266,7417.093829203266,-0.0736761143830229,OldTown,4,True
50,126999.99999999991,127377.21375238046,11.754354824165793,377.21375238054316,377.21375238054316,0.0024045847403169063,Sawyer,5,False
51,177000.00000000006,175603.80637953305,12.071894240357258,-1396.1936204670055,1396.1936204670055,-0.012016420900263114,Gilbert,6,False
52,114499.99999999991,118486.59981431715,11.67953736559837,3986.599814317233,3986.599814317233,0.03119853003562234,BrkSide,6,True
53,109999.99999999991,91352.6397226185,11.416434143749777,-18647.360277381405,18647.360277381405,-0.19181059189254412,IDOTRR,5,False
54,385000.00000000023,345465.6974584704,12.748618160204105,-39534.30254152982,39534.30254152982,-0.11238305046504138,Veenker,9,True
55,130000.00000000009,119088.3520583124,11.684474185006787,-10911.647941687683,10911.647941687683,-0.09082323670904024,NAmes,5,False
56,180500.0,168621.7737511196,12.032189954671088,-11878.226248880412,11878.226248880412,-0.07130164223484314,NAmes,6,False
57,172499.99999999985,207186.22258963063,12.237899315812541,34686.22258963078,34686.22258963078,0.17974100327434428,Somerst,8,True
58,196499.99999999997,194779.14508705758,12.17631105045736,-1720.8549129423918,1720.8549129423918,-0.012111748879668482,CollgCr,7,False
59,438779.9999999998,445677.88668849337,13.004279480467803,6897.886688493541,6897.886688493541,0.012523773930901427,StoneBr,10,False
60,124899.99999999993,121133.14115766688,11.701331629676815,-3766.858842333051,3766.858842333051,-0.0339450728099262,CollgCr,5,False
61,157999.99999999997,169701.6940751302,12.037930777262376,11701.694075130217,11701.694075130217,0.06757413615937757,SawyerW,6,False
62,101000.00000000003,86792.31377434761,11.367430111792395,-14207.686225652418,14207.686225652418,-0.15545558497208667,IDOTRR,5,True
63,202500.00000000012,206595.62939757688,12.234775011245823,4095.629397576762,4095.629397576762,0.016274907457679788,NridgHt,8,False
64,139999.9999999999,141796.32762504317,11.858794043541698,1796.3276250432536,1796.3276250432536,0.009389199118624347,OldTown,7,True
65,219500.00000000012,234008.8277048066,12.35979792110575,14508.827704806492,14508.827704806492,0.06068585381010827,CollgCr,7,True
66,316999.9999999999,299350.3929284701,12.606504940252302,-17649.607071529783,17649.607071529783,-0.060155267176272176,NridgHt,8,True
67,180000.00000000003,264302.93730929215,12.480728437080785,84302.93730929212,84302.93730929212,0.3800107516683138,NAmes,7,True
68,225999.9999999998,211355.78576091022,12.258053759458102,-14644.214239089575,14644.214239089575,-0.07024094356529176,CollgCr,7,False
69,80000.0,85016.0397705531,11.3440860025755,5016.039770553107,5016.039770553107,0.054291588997605444,OldTown,4,True
70,225000.00000000015,238851.9263329277,12.381710042763727,13851.926332927542,13851.926332927542,0.057849917142601015,ClearCr,7,False
71,244000.00000000003,263341.671842146,12.475250513200374,19341.671842145995,19341.671842145995,0.07032291057277718,NAmes,7,False
72,129500.00000000006,127299.68820495748,11.750998813405438,-2200.3117950425803,2200.3117950425803,-0.020445068694199264,Mitchel,4,True
73,185000.00000000006,197660.77615062217,12.193142305207681,12660.776150622114,12660.776150622114,0.06502579575642287,Gilbert,7,False
74,144900.00000000012,142307.76896437886,11.862906315286343,-2592.2310356212547,2592.2310356212547,-0.02089971430986637,NAmes,5,True
75,107400.00000000001,121858.39227553073,11.706852854287183,14458.392275530714,14458.392275530714,0.12252808228666368,OldTown,3,True
76,90999.99999999991,91975.63913613938,11.428399334943942,975.6391361394635,975.6391361394635,0.00977356049434519,MeadowV,4,False
77,135750.00000000012,121435.83723590132,11.705789439763786,-14314.1627640988,14314.1627640988,-0.1127881644877693,NAmes,4,False
78,126999.99999999991,122162.15179707657,11.709578433761829,-4837.848202923342,4837.848202923342,-0.042371805663647066,BrkSide,5,True
79,136500.00000000006,127017.23343638198,11.746951678262219,-9482.766563618075,9482.766563618075,-0.07713554132542377,Sawyer,4,False
80,109999.99999999991,120064.30221894597,11.693419573236213,10064.30221894606,10064.30221894606,0.08517483759389144,OldTown,5,True
81,193499.99999999985,198045.62460167074,12.190831339078642,4545.62460167089,4545.62460167089,0.017793379681366517,NAmes,6,False
82,153500.0,170559.9259749186,12.04362733931417,17059.925974918588,17059.925974918588,0.10216497866802143,Mitchel,6,False
83,244999.99999999997,244556.6339107562,12.404152855223545,-443.36608924376196,443.36608924376196,-0.004864715927642038,Somerst,8,False
84,126500.00000000006,131134.73305928442,11.781762750673517,4634.733059284365,4634.733059284365,0.033757258416709846,NAmes,5,False
85,168500.0,169697.32168845166,12.038987383087191,1197.3216884516587,1197.3216884516587,0.004290419612146934,Gilbert,7,True
86,259999.9999999998,264571.8182800421,12.483065522534625,4571.818280042295,4571.818280042295,0.014624766390511468,NoRidge,8,True
87,173999.99999999997,176849.86191898072,12.082177739276263,2849.8619189807505,2849.8619189807505,0.015361413969674942,Gilbert,6,False
88,164500.00000000012,157466.0481184471,11.965337789207,-7033.951881553017,7033.951881553017,-0.04533413898944261,Somerst,6,False
89,84999.99999999996,92273.92579170252,11.423445700873453,7273.925791702568,7273.925791702568,0.07302740076432102,IDOTRR,3,True
90,123600.00000000003,111833.92852698923,11.62096999788149,-11766.071473010801,11766.071473010801,-0.10384391670639559,CollgCr,4,True
91,109900.00000000003,101544.780593124,11.523309900254878,-8355.21940687603,8355.21940687603,-0.08402533927651135,NAmes,4,False
92,98600.00000000003,111188.14820095823,11.616148638371248,12588.148200958196,12588.148200958196,0.11731195584412113,NAmes,5,False
93,163499.99999999988,135126.35405601744,11.810264269148355,-28373.64594398244,28373.64594398244,-0.19431011636033624,Crawfor,5,True
94,133899.99999999997,187063.10468444903,12.136811511782687,53163.10468444906,53163.10468444906,0.33195551187141525,OldTown,6,True
95,204750.00000000006,201541.90665888952,12.212077401477837,-3208.093341110536,3208.093341110536,-0.01747248423043679,CollgCr,6,False
96,185000.00000000006,169887.87938546014,12.039516959621176,-15112.12061453992,15112.12061453992,-0.08859954983008222,Gilbert,6,False
97,214000.00000000017,227704.64868274945,12.333860303005876,13704.648682749277,13704.648682749277,0.0601243361156083,CollgCr,7,False
98,94749.99999999994,123916.0649833805,11.723827825278306,29166.06498338055,29166.06498338055,0.2648201482996182,Edwards,4,False
99,83000.0,91220.33421061032,11.41793942688925,8220.334210610323,8220.334210610323,0.09133149199032253,Edwards,5,True
100,128950.00000000006,134585.41523730417,11.806275412894067,5635.415237304114,5635.415237304114,0.03908764667086828,NAmes,4,False
101,205000.0,212613.61147271245,12.266260975947864,7613.611472712451,7613.611472712451,0.03549083979043566,NWAmes,6,True
102,177999.99999999994,173740.68577073023,12.062199198009088,-4259.314229269716,4259.314229269716,-0.027345249226881307,SawyerW,6,False
103,118964.0000000001,116982.85061907316,11.668899113707004,-1981.149380926945,1981.149380926945,-0.017685497478526102,SawyerW,5,False
104,198899.99999999997,186572.56382069705,12.133477470209764,-12327.436179302924,12327.436179302924,-0.06708502227174762,CollgCr,7,False
105,169499.99999999985,153440.99032257905,11.93581789035356,-16059.009677420807,16059.009677420807,-0.1047962151366928,IDOTRR,7,True
106,249999.9999999998,254141.57252598807,12.44239689293108,4141.572525988275,4141.572525988275,0.01317669609469796,Somerst,8,True
107,100000.00000000004,88065.34718373511,11.379788631520858,-11934.652816264934,11934.652816264934,-0.13314683339937083,OldTown,4,True
108,114999.99999999991,102420.71517500097,11.53462235945335,-12579.284824998947,12579.284824998947,-0.11807374350640387,OldTown,5,True
109,114999.99999999991,120767.11969578864,11.69902256016423,5767.11969578873,5767.11969578873,0.04632645720447748,IDOTRR,5,True
110,189999.9999999999,189278.49243010642,12.14696747587202,-721.5075698934961,721.5075698934961,-0.007817138414647928,NWAmes,6,False
111,136900.0000000001,140059.84613955196,11.84783708492895,3159.846139551868,3159.846139551868,0.020823769077187748,Edwards,6,True
112,180000.00000000003,167544.3860548248,12.025162411056824,-12455.613945175224,12455.613945175224,-0.07555527435564713,Gilbert,7,False
113,383970.0000000003,349867.03480813093,12.762088995770556,-34102.965191869356,34102.965191869356,-0.09623331211413344,CollgCr,7,False
114,217000.00000000012,204217.24415313124,12.2238026041589,-12782.75584686888,12782.75584686888,-0.06385463664800994,Crawfor,6,False
115,259499.99999999985,194865.2229131061,12.177542164758185,-64634.777086893766,64634.777086893766,-0.2889736703870174,Crawfor,6,True
116,176000.00000000006,167700.67348813315,12.027052090620584,-8299.326511866908,8299.326511866908,-0.05119286520174526,Somerst,6,False
117,139000.00000000003,132976.48536549188,11.794292941240341,-6023.514634508145,6023.514634508145,-0.04794346509121361,Sawyer,5,False
118,155000.00000000012,141288.99270661492,11.854095257471442,-13711.007293385192,13711.007293385192,-0.09709159002203371,Edwards,5,True
119,320000.00000000006,349064.7264979969,12.757994691686,29064.72649799683,29064.72649799683,0.0819152919149726,SawyerW,7,False
120,163990.00000000015,171144.56826273986,12.047954086127552,7154.568262739718,7154.568262739718,0.04038725887585137,CollgCr,6,True
121,180000.00000000003,155906.0143866716,11.953411766401961,-24093.985613328434,24093.985613328434,-0.1473059190105097,ClearCr,6,False
122,100000.00000000004,98036.6687764419,11.491556519262005,-1963.3312235581398,1963.3312235581398,-0.02137894565822407,IDOTRR,4,True
123,135999.99999999997,138488.96522988752,11.836863561279777,2488.9652298875444,2488.9652298875444,0.016446043647444952,NAmes,6,False
124,153899.99999999988,168259.12383312106,12.030181195095771,14359.123833121179,14359.123833121179,0.08611637756411561,SawyerW,6,False
125,181000.00000000006,173668.43820592275,12.060191026863485,-7331.561794077308,7331.561794077308,-0.046066808231094214,NWAmes,6,True
126,84499.99999999994,86485.71231663083,11.359734483792264,1985.7123166308884,1985.7123166308884,0.015215836197498334,IDOTRR,6,True
127,127999.99999999997,132774.30719137416,11.792665681353293,4774.307191374188,4774.307191374188,0.032872325982056694,NPkVill,6,False
128,86999.99999999994,87290.41949053212,11.373616309351142,290.4194905321783,290.4194905321783,-5.858247239309833e-05,OldTown,5,True
129,155000.00000000012,138233.97788000814,11.832795157624565,-16766.022119991976,16766.022119991976,-0.11839168986891124,NAmes,6,False
130,150000.00000000006,145896.30455845947,11.88644058634699,-4103.695441540593,4103.695441540593,-0.031956653375846855,NAmes,5,True
131,225999.9999999998,219470.78837862753,12.298490121594083,-6529.211621372262,6529.211621372262,-0.029804581429310417,NAmes,7,False
132,244000.00000000003,210755.98254996256,12.254260485931894,-33244.01745003747,33244.01745003747,-0.15066711669570232,Gilbert,6,False
133,150750.0,147746.39077457358,11.901151038101483,-3003.609225426422,3003.609225426422,-0.022233709965117754,NAmes,5,True
134,219999.99999999983,207659.8090985644,12.240790665354083,-12340.190901435417,12340.190901435417,-0.06059670542462925,Timber,8,True
135,180000.00000000003,170193.31413305766,12.041629930197011,-9806.685866942367,9806.685866942367,-0.059087755215459836,Sawyer,5,True
136,173999.99999999997,175870.72457657757,12.072367074702123,1870.7245765776024,1870.7245765776024,0.005550749395535348,NWAmes,7,False
137,143000.0000000001,149049.13762130975,11.90934497162268,6049.137621309666,6049.137621309666,0.03873806939809299,NAmes,5,False
138,171000.00000000012,240056.3750793588,12.386126177683169,69056.3750793587,69056.3750793587,0.33670149426225393,Mitchel,7,True
139,230000.0000000001,242196.608087593,12.394932194076977,12196.608087592904,12196.608087592904,0.04909325835500944,CollgCr,8,True
140,231500.00000000006,204440.62131013922,12.225919343161493,-27059.378689860838,27059.378689860838,-0.1264201289920308,CollgCr,6,False
141,114999.99999999991,101485.86616733596,11.52381368274711,-13514.133832663952,13514.133832663952,-0.12888242021264418,NAmes,4,False
142,259999.9999999998,273015.6854450081,12.513884301819,13015.685445008305,13015.685445008305,0.0454435456748854,CollgCr,7,False
143,166000.00000000003,123122.86685623981,11.717913637330078,-42877.13314376022,42877.13314376022,-0.3018354540868433,NAmes,5,False
144,203999.99999999985,217011.78853939453,12.285075121806843,13011.788539394678,13011.788539394678,0.059194947031720346,CollgCr,7,False
145,124999.9999999999,144453.65221018333,11.876104539179813,19453.652210183427,19453.652210183427,0.14002752292737597,Sawyer,5,False
146,130000.00000000009,149184.75808847204,11.908049673196095,19184.75808847195,19184.75808847195,0.1327522514802677,Edwards,6,True
147,104999.99999999997,99100.67167070042,11.50132735540209,-5899.3283292995475,5899.3283292995475,-0.0603977975017429,BrkSide,5,True
148,222499.99999999988,214839.32296436673,12.274894191512994,-7660.677035633154,7660.677035633154,-0.03779268344736053,Gilbert,7,False
149,140999.99999999994,162818.05678581636,11.997794407183079,21818.056785816414,21818.056785816414,0.1412721456493422,SawyerW,7,True
150,114999.99999999991,107641.71268734935,11.5832579210534,-7358.287312650558,7358.287312650558,-0.06943818190635298,BrkSide,5,True
151,122000.00000000003,139124.64151267568,11.839831492678174,17124.641512675647,17124.641512675647,0.12804697227506168,CollgCr,5,False
152,372401.9999999999,337745.6284899242,12.72796617477188,-34656.371510075696,34656.371510075696,-0.09976570543464014,NridgHt,8,True
153,189999.9999999999,193604.29378649313,12.169872723036084,3604.2937864932173,3604.2937864932173,0.015088108749417017,NWAmes,6,False
154,235000.0,180890.44951484303,12.102668934170424,-54109.55048515697,54109.55048515697,-0.26467611426596704,ClearCr,6,True
155,124999.9999999999,112641.44935483903,11.628251636882426,-12358.550645160867,12358.550645160867,-0.10782537937001102,OldTown,6,True
156,79000.00000000006,76241.86490848703,11.236427103224825,-2758.1350915130315,2758.1350915130315,-0.04078868637206767,Edwards,6,True
157,109499.99999999991,102859.60935605258,11.537992284749038,-6640.390643947336,6640.390643947336,-0.06569667586804506,NAmes,5,False
158,269499.9999999999,252031.88825039272,12.433749993588393,-17468.111749607167,17468.111749607167,-0.07057738631105082,Timber,8,True
159,254900.0000000001,230114.8075179509,12.343870855437281,-24785.1924820492,24785.1924820492,-0.10475965802633169,Somerst,7,True
160,320000.00000000006,311078.2728973531,12.643391612793232,-8921.727102646953,8921.727102646953,-0.032687786977794175,Gilbert,7,True
161,162500.00000000012,160041.0323670062,11.979797811657733,-2458.9676329939102,2458.9676329939102,-0.018641622921416356,Veenker,6,False
162,412500.00000000006,445224.4435671605,13.005799086215973,32724.44356716046,32724.44356716046,0.075805177219614,NridgHt,9,True
163,219999.99999999983,234692.44448895616,12.363266444296857,14692.444488956331,14692.444488956331,0.06187907351814381,NridgHt,7,False
164,103200.00000000009,89938.74939651764,11.398884451762362,-13261.250603482447,13261.250603482447,-0.14554937014277236,OldTown,4,False
165,152000.00000000006,152711.56277392554,11.934319513466841,711.5627739254851,711.5627739254851,0.0026771347126999245,OldTown,6,True
166,127500.00000000001,128263.49166877389,11.75914210375876,763.4916687738732,763.4916687738732,0.003262617071644769,Edwards,5,True
167,189999.9999999999,171124.32811370862,12.046134550822998,-18875.671886291297,18875.671886291297,-0.1086500634636689,ClearCr,5,True
168,325623.9999999999,362883.85396488645,12.800193844916329,37259.85396488657,37259.85396488657,0.10669215342656102,NridgHt,8,False
169,183500.00000000006,196686.1230797843,12.186467975859467,13186.123079784244,13186.123079784244,0.06649257980627254,Gilbert,7,False
170,228000.00000000003,245679.3262837717,12.408770666085234,17679.32628377166,17679.32628377166,0.07166537219336178,Timber,8,False
171,128500.00000000004,135948.79268010939,11.817016603810737,7448.792680109342,7448.792680109342,0.0533246384224384,OldTown,5,True
172,215000.0,192824.67180700987,12.167836872658897,-22175.328192990128,22175.328192990128,-0.11056108560287647,NAmes,6,False
173,239000.00000000003,198518.492683819,12.194895419784936,-40481.50731618103,40481.50731618103,-0.18932759522037657,StoneBr,7,False
174,162999.99999999988,155152.67567420597,11.949440281620213,-7847.3243257939175,7847.3243257939175,-0.05207133311919243,NAmes,6,False
175,184000.00000000015,178580.0823606196,12.089902677115889,-5419.917639380554,5419.917639380554,-0.032793794243074714,Timber,6,False
176,243000.00000000003,216501.75794255265,12.281646434833407,-26498.24205744738,26498.24205744738,-0.11917440270714863,Edwards,6,True
177,210999.99999999994,199576.05826313279,12.200941332021108,-11423.941736867157,11423.941736867157,-0.058676819762357724,ClearCr,6,True
178,172499.99999999985,177506.60454158517,12.083746439865012,5006.604541585315,5006.604541585315,0.025588127326814814,Sawyer,5,False
179,501837.00000000023,424378.62423465966,12.953134078589544,-77458.37576534058,77458.37576534058,-0.17289855883916871,StoneBr,9,True
180,100000.00000000004,111620.41709759163,11.621340694367213,11620.417097591591,11620.417097591591,0.1084052294469835,OldTown,5,True
181,177000.00000000006,169486.17087686944,12.037853545053743,-7513.829123130621,7513.829123130621,-0.04605711620377839,Somerst,6,False
182,200100.00000000017,171419.471217294,12.050350071296316,-28680.528782706184,28680.528782706184,-0.15622744676427125,Crawfor,7,True
183,120000.00000000004,117761.8030034721,11.674201379819438,-2238.1969965279422,2238.1969965279422,-0.021053975243356504,Edwards,5,True
184,199999.99999999997,223823.7755158852,12.316276914837346,23823.775515885238,23823.775515885238,0.11019926931967206,OldTown,7,False
185,126999.99999999991,121186.00534699245,11.701031446942812,-5813.994653007467,5813.994653007467,-0.05091879248266373,BrkSide,5,True
186,474999.99999999977,367117.85060861293,12.80766183685572,-107882.14939138683,107882.14939138683,-0.2634103514219994,OldTown,10,True
187,172999.9999999999,177498.44276460982,12.083388566548479,4498.442764609907,4498.442764609907,0.02233591273844837,Mitchel,7,True
188,134999.99999999997,136566.13123754653,11.82183366143366,1566.131237546564,1566.131237546564,0.008796196633120701,OldTown,5,True
189,153337.00000000003,140259.933543217,11.84860843132937,-13077.066456783039,13077.066456783039,-0.09179148278727922,SawyerW,5,False
190,286000.00000000023,267073.0338234909,12.492096530713276,-18926.966176509333,18926.966176509333,-0.07165405558609805,StoneBr,8,True
191,315000.0000000002,271348.40458718274,12.508874440576244,-43651.595412817434,43651.595412817434,-0.15145665182966184,Crawfor,8,True
192,184000.00000000015,165872.59807991495,12.01726560646859,-18127.40192008519,18127.40192008519,-0.10543086489037456,NAmes,7,True
193,191999.99999999997,200252.29807955938,12.205128812924096,8252.298079559405,8252.298079559405,0.03987295359440779,CollgCr,7,False
194,130000.00000000009,142537.01175154877,11.863144815115268,12537.011751548678,12537.011751548678,0.08784739339944103,Edwards,7,False
195,126999.99999999991,123420.26671299055,11.721054528946333,-3579.733287009367,3579.733287009367,-0.03089571047914319,CollgCr,5,False
196,148499.99999999988,149808.11367639457,11.915770179095562,1308.1136763946852,1308.1136763946852,0.007423207886610328,NPkVill,6,False
197,311872.00000000006,293605.27907420945,12.589052955417467,-18266.720925790607,18266.720925790607,-0.06129837722424014,Somerst,7,False
198,235000.0,333992.2133956193,12.71255566114509,98992.2133956193,98992.2133956193,0.34521061270869957,NAmes,8,True
199,104000.00000000003,128421.00567731513,11.759367861198285,24421.0056773151,24421.0056773151,0.20721206773638734,OldTown,6,True
200,274900.00000000006,305109.7209268911,12.623847955609136,30209.720926891023,30209.720926891023,0.09968164377598399,NridgHt,8,True
201,139999.9999999999,143931.01529808505,11.874367946989652,3931.0152980851417,3931.0152980851417,0.024963102566578854,Edwards,4,True
202,171500.0,164578.38904498084,12.007388457590173,-6921.610955019161,6921.610955019161,-0.04495591888474948,Mitchel,6,False
203,112000.00000000004,117753.75811091914,11.672930453086884,5753.758110919094,5753.758110919094,0.04666737427808343,OldTown,6,True
204,149000.0,141904.34971507004,11.86009557847301,-7095.650284929958,7095.650284929958,-0.051612717841461375,CollgCr,6,False
205,109999.99999999991,107885.88945470373,11.584855088769649,-2114.1105452961783,2114.1105452961783,-0.023389646872672643,OldTown,5,True
206,180500.0,165479.34646180258,12.012417771293428,-15020.653538197424,15020.653538197424,-0.09107382561250255,Gilbert,7,False
207,143900.00000000003,147495.0196120304,11.898185611193485,3595.019612030359,3595.019612030359,0.021304769071845087,Sawyer,5,False
208,140999.99999999994,141743.5798326514,11.85748718438483,743.5798326514487,743.5798326514487,0.0009649228510930641,NAmes,4,False
209,276999.9999999998,245165.82118178546,12.404610502605719,-31834.178818214365,31834.178818214365,-0.127165892665543,SawyerW,7,True
210,145000.00000000012,153211.1941035822,11.937347885210173,8211.194103582093,8211.194103582093,0.05285196727951735,NAmes,6,False
211,98000.00000000003,85370.24635556198,11.351687075731652,-12629.753644438053,12629.753644438053,-0.1410458859506285,Edwards,5,True
212,186000.00000000012,172397.87577542244,12.053820068759753,-13602.124224577681,13602.124224577681,-0.079687260265219,Edwards,6,False
213,252678.00000000023,241025.53750401115,12.388955292337196,-11652.462495989079,11652.462495989079,-0.050919895092812695,Somerst,7,False
214,156000.0,146059.2560659945,11.888389747542249,-9940.743934005499,9940.743934005499,-0.06922794892529005,CollgCr,5,False
215,161750.00000000003,149664.53504359027,11.913256092314404,-12085.464956409764,12085.464956409764,-0.08055730240984893,CollgCr,6,False
216,134450.0,148796.98534603475,11.907337287727467,14346.985346034751,14346.985346034751,0.0983821883489302,NAmes,5,True
217,210000.0,204604.04894487179,12.22517995776166,-5395.951055128215,5395.951055128215,-0.029687613831368864,CollgCr,7,False
218,107000.00000000003,83307.13044147486,11.327366290969024,-23692.86955852517,23692.86955852517,-0.2532271682257399,OldTown,4,True
219,311500.0000000001,218938.827018899,12.29393813518472,-92561.17298110112,92561.17298110112,-0.35521969229264627,Crawfor,7,True
220,167240.00000000015,172132.2610552276,12.054613441270666,4892.261055227456,4892.261055227456,0.02742227638728245,Blmngtn,7,True
221,204899.99999999985,228134.0020851035,12.336707684607168,23234.002085103653,23234.002085103653,0.10642546996260904,CollgCr,7,False
222,199999.99999999997,206061.71900285757,12.232467757920281,6061.719002857601,6061.719002857601,0.026390112402607357,Gilbert,6,False
223,179900.00000000006,177103.72256603092,12.081355238431632,-2796.2774339691387,2796.2774339691387,-0.018806740135234534,NWAmes,6,False
224,96999.99999999999,126242.78879814192,11.742413308054699,29242.788798141934,29242.788798141934,0.25993674134396905,NAmes,4,False
225,386250.0000000001,448205.64135587093,13.009401397234681,61955.641355870815,61955.641355870815,0.1451587010471762,NridgHt,10,False
